time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,sunshine_duration,relative_humidity_2m_mean,cloudcover_mean,sunrise,sunset,date,zone,latitude,longitude,source_file,city,year,month,month_name,day_of_year,season,sunshine_hours,temperature_range,rain_day,hot_day,freezing_day,windy_day,comfort_temperature,dry_day,sunny_enough,low_cloud_cover,suitable_retreat_day,ok_day,suitability_label,ok_day_label,month_sin,month_cos,day_sin,day_cos
2018-05-12,12.4,4.8,9.3,0.6,19.4,54.0,25.28,46856.74,75,39,2018-05-12T05:15,2018-05-12T19:39,2018-05-12,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,132,Spring,13.015761111111111,7.6000000000000005,False,False,False,True,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.7648913904341226,-0.6441592666722685
2018-05-13,9.9,1.4,6.0,0.0,20.6,41.8,18.36,24058.88,73,52,2018-05-13T05:14,2018-05-13T19:36,2018-05-13,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,133,Spring,6.683022222222222,8.5,False,False,False,True,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.753697664392914,-0.6572212950663319
2018-05-13,12.3,3.7,8.4,0.0,16.1,43.6,14.97,27932.54,79,52,2018-05-13T05:14,2018-05-13T19:40,2018-05-13,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,133,Spring,7.759038888888889,8.600000000000001,False,False,False,True,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.753697664392914,-0.6572212950663319
2018-05-14,14.4,4.5,9.2,1.5,22.9,44.3,12.34,22286.62,75,64,2018-05-14T05:13,2018-05-14T19:37,2018-05-14,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,134,Spring,6.190727777777777,9.9,True,False,False,True,False,False,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.742280907086982,-0.6700888411055113
2018-05-14,17.6,8.8,12.6,0.0,15.4,42.5,15.13,24025.13,76,66,2018-05-14T05:13,2018-05-14T19:41,2018-05-14,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,134,Spring,6.673647222222223,8.8,False,False,False,True,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.742280907086982,-0.6700888411055113
2018-05-15,17.6,4.1,11.1,0.0,18.6,36.7,30.0,47159.15,50,0,2018-05-15T05:12,2018-05-15T19:38,2018-05-15,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,135,Spring,13.099763888888889,13.500000000000002,False,False,False,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.7306444969184916,-0.6827580970759147
2018-05-15,21.1,7.7,14.3,0.0,13.3,37.8,29.91,47352.88,56,0,2018-05-15T05:12,2018-05-15T19:42,2018-05-15,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,135,Spring,13.153577777777777,13.400000000000002,False,False,False,False,True,True,True,True,1,1,Suitable,OK,0.49999999999999994,-0.8660254037844387,0.7306444969184916,-0.6827580970759147
2018-05-16,20.0,6.5,13.4,0.0,16.1,31.3,29.46,47163.82,57,0,2018-05-16T05:11,2018-05-16T19:39,2018-05-16,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,136,Spring,13.101061111111111,13.5,False,False,False,False,True,True,True,True,1,1,Suitable,OK,0.49999999999999994,-0.8660254037844387,0.7187918772884232,-0.6952253139408723
2018-05-16,23.0,10.0,16.7,0.0,12.3,36.0,29.38,47437.1,49,5,2018-05-16T05:11,2018-05-16T19:43,2018-05-16,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,136,Spring,13.176972222222222,13.0,False,False,False,False,True,True,True,True,1,1,Suitable,OK,0.49999999999999994,-0.8660254037844387,0.7187918772884232,-0.6952253139408723
2018-05-17,20.2,8.7,14.5,0.2,12.9,24.8,24.73,47167.67,59,25,2018-05-17T05:10,2018-05-17T19:40,2018-05-17,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,137,Spring,13.102130555555554,11.5,False,False,False,False,True,True,True,True,1,1,Suitable,OK,0.49999999999999994,-0.8660254037844387,0.7067265555776159,-0.7074868024503348
2018-05-17,23.1,12.4,17.5,1.2,11.7,34.2,25.88,47286.32,61,18,2018-05-17T05:10,2018-05-17T19:44,2018-05-17,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,137,Spring,13.13508888888889,10.700000000000001,True,False,False,False,True,False,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.7067265555776159,-0.7074868024503348
2018-05-18,16.5,7.8,12.1,1.7,12.8,28.4,22.49,42593.97,76,35,2018-05-18T05:09,2018-05-18T19:41,2018-05-18,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,138,Spring,11.831658333333333,8.7,True,False,False,False,False,False,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.6944521021088763,-0.719538934232584
2018-05-18,20.9,11.9,16.6,0.5,15.8,42.8,23.62,47187.1,68,21,2018-05-18T05:09,2018-05-18T19:45,2018-05-18,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,138,Spring,13.107527777777777,8.999999999999998,False,False,False,True,True,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.6944521021088763,-0.719538934232584
2018-05-19,18.5,8.0,14.1,0.4,9.8,24.1,23.25,47276.61,67,35,2018-05-19T05:08,2018-05-19T19:42,2018-05-19,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,139,Spring,13.132391666666667,10.5,False,False,False,False,True,True,True,True,1,1,Suitable,OK,0.49999999999999994,-0.8660254037844387,0.6819721490904629,-0.7313781428679254
2018-05-19,23.1,12.5,17.8,0.1,13.1,34.6,25.34,47373.78,69,28,2018-05-19T05:08,2018-05-19T19:46,2018-05-19,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,139,Spring,13.159383333333333,10.600000000000001,False,False,False,False,True,True,True,True,1,1,Suitable,OK,0.49999999999999994,-0.8660254037844387,0.6819721490904629,-0.7313781428679254
2018-05-20,17.8,10.0,13.5,4.9,12.5,31.0,23.44,47175.2,77,27,2018-05-20T05:07,2018-05-20T19:43,2018-05-20,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,140,Spring,13.104222222222221,7.800000000000001,True,False,False,False,False,False,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.6692903895412567,-0.7430009249440493
2018-05-20,22.4,12.6,17.3,2.9,8.6,28.1,24.88,47480.73,74,21,2018-05-20T05:07,2018-05-20T19:47,2018-05-20,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,140,Spring,13.189091666666668,9.799999999999999,True,False,False,False,True,False,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.6692903895412567,-0.7430009249440493
2018-05-21,17.3,8.3,12.7,1.4,18.3,36.7,25.17,47284.72,78,38,2018-05-21T05:07,2018-05-21T19:44,2018-05-21,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,141,Spring,13.134644444444445,9.0,True,False,False,False,False,False,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.6564105761979381,-0.7544038410927472
2018-05-21,21.7,10.6,15.8,0.0,14.4,40.7,28.48,47670.52,69,30,2018-05-21T05:06,2018-05-21T19:48,2018-05-21,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,141,Spring,13.24181111111111,11.1,False,False,False,True,True,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.6564105761979381,-0.7544038410927472
2018-05-22,18.4,7.6,14.1,0.0,15.3,31.0,28.4,47605.82,68,31,2018-05-22T05:06,2018-05-22T19:44,2018-05-22,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,142,Spring,13.223838888888888,10.799999999999999,False,False,False,False,True,True,True,True,1,1,Suitable,OK,0.49999999999999994,-0.8660254037844387,0.6433365204044917,-0.765583517007675
2018-05-22,23.9,10.6,17.1,0.0,14.1,37.1,27.39,47898.37,64,29,2018-05-22T05:06,2018-05-22T19:49,2018-05-22,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,142,Spring,13.305102777777778,13.299999999999999,False,False,False,False,True,True,True,True,1,1,Suitable,OK,0.49999999999999994,-0.8660254037844387,0.6433365204044917,-0.765583517007675
2018-05-23,19.7,9.2,15.4,0.0,13.7,28.4,23.81,45854.27,65,59,2018-05-23T05:05,2018-05-23T19:45,2018-05-23,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,143,Spring,12.737297222222221,10.5,False,False,False,False,True,True,True,True,1,1,Suitable,OK,0.49999999999999994,-0.8660254037844387,0.6300720909843687,-0.7765366444428655
2018-05-23,24.4,12.8,18.4,0.0,14.6,40.0,25.32,46924.7,65,59,2018-05-23T05:05,2018-05-23T19:50,2018-05-23,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,143,Spring,13.034638888888889,11.599999999999998,False,False,False,True,True,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.6300720909843687,-0.7765366444428655
2018-05-24,15.8,10.4,12.9,15.9,16.4,35.3,9.89,4477.1,83,94,2018-05-24T05:04,2018-05-24T19:46,2018-05-24,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,144,Spring,1.243638888888889,5.4,True,False,False,False,False,False,False,False,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.6166212130956382,-0.7872599821916922
2018-05-24,19.8,13.7,16.8,5.6,10.3,29.9,12.37,10343.66,77,92,2018-05-24T05:04,2018-05-24T19:50,2018-05-24,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,144,Spring,2.873238888888889,6.100000000000001,True,False,False,False,True,False,False,False,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.6166212130956382,-0.7872599821916922
2018-05-25,14.1,8.7,10.9,3.9,16.6,29.2,18.97,41505.74,85,78,2018-05-25T05:04,2018-05-25T19:47,2018-05-25,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,145,Spring,11.529372222222221,5.4,True,False,False,False,False,False,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.6029878670694714,-0.7977503570459932
2018-05-25,18.0,12.1,14.9,12.3,8.6,29.5,12.17,10415.17,90,95,2018-05-25T05:04,2018-05-25T19:51,2018-05-25,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,145,Spring,2.8931027777777776,5.9,True,False,False,False,True,False,False,False,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.6029878670694714,-0.7977503570459932
2018-05-26,15.0,6.7,11.2,1.2,11.7,27.0,18.88,44692.21,82,42,2018-05-26T05:03,2018-05-26T19:48,2018-05-26,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,146,Spring,12.414502777777777,8.3,True,False,False,False,False,False,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.5891760872322963,-0.8080046647350754
2018-05-26,19.7,10.8,15.1,1.0,10.2,30.2,22.0,47471.92,79,47,2018-05-26T05:03,2018-05-26T19:52,2018-05-26,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,146,Spring,13.186644444444443,8.899999999999999,True,False,False,False,True,False,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.5891760872322963,-0.8080046647350754
2018-05-27,15.4,9.2,12.2,0.4,20.0,38.5,21.59,47297.52,85,49,2018-05-27T05:03,2018-05-27T19:49,2018-05-27,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,147,Spring,13.1382,6.200000000000001,False,False,False,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.5751899607119775,-0.8180198708443175
2018-05-27,19.2,12.2,15.6,3.0,16.4,45.0,20.08,46856.62,81,63,2018-05-27T05:02,2018-05-27T19:53,2018-05-27,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,147,Spring,13.015727777777778,7.0,True,False,False,True,True,False,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.5751899607119775,-0.8180198708443175
2018-05-28,13.8,7.2,10.4,0.8,15.5,30.6,16.37,40673.96,84,65,2018-05-28T05:02,2018-05-28T19:49,2018-05-28,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,148,Spring,11.298322222222222,6.6000000000000005,False,False,False,False,False,True,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.5610336262283677,-0.8277930117131022
2018-05-28,17.8,10.9,14.1,3.0,10.0,27.0,13.99,31182.84,82,81,2018-05-28T05:02,2018-05-28T19:54,2018-05-28,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,148,Spring,8.6619,6.9,True,False,False,False,False,False,True,False,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.5610336262283677,-0.8277930117131022
2018-05-29,13.7,8.1,10.4,6.3,17.6,36.0,16.97,33649.21,90,87,2018-05-29T05:02,2018-05-29T19:50,2018-05-29,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,149,Spring,9.347002777777778,5.6,True,False,False,False,False,False,True,False,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.5467112728685939,-0.8373211953118121
2018-05-29,16.4,12.2,13.9,5.0,13.1,36.0,15.16,22605.33,94,98,2018-05-29T05:01,2018-05-29T19:55,2018-05-29,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,149,Spring,6.279258333333334,4.199999999999999,True,False,False,False,False,False,True,False,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.5467112728685939,-0.8373211953118121
2018-05-30,13.3,8.1,10.4,0.3,18.4,35.6,13.7,23931.48,87,88,2018-05-30T05:01,2018-05-30T19:51,2018-05-30,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,150,Spring,6.647633333333333,5.200000000000001,False,False,False,False,False,True,True,False,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.5322271388474397,-0.8466016020976267
2018-05-30,16.4,10.9,13.7,0.5,15.3,41.8,13.94,17222.39,88,93,2018-05-30T05:01,2018-05-30T19:55,2018-05-30,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,150,Spring,4.783997222222222,5.499999999999998,False,False,False,True,False,True,True,False,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.5322271388474397,-0.8466016020976267
2018-05-31,14.5,7.1,10.4,1.3,17.7,32.8,16.16,30748.88,84,75,2018-05-31T05:01,2018-05-31T19:52,2018-05-31,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,5,May,151,Spring,8.541355555555556,7.4,True,False,False,False,False,False,True,True,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.5175855102531889,-0.8556314858488706
2018-05-31,16.1,9.4,12.9,0.7,13.3,37.4,12.03,21788.91,86,87,2018-05-31T05:00,2018-05-31T19:56,2018-05-31,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,5,May,151,Spring,6.052475,6.700000000000001,False,False,False,False,False,True,True,False,0,0,Not suitable,Not OK,0.49999999999999994,-0.8660254037844387,0.5175855102531889,-0.8556314858488706
2018-06-01,13.3,7.5,9.5,2.4,16.3,31.7,12.82,21079.9,80,83,2018-06-01T05:00,2018-06-01T19:53,2018-06-01,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,6,June,152,Summer,5.8555277777777786,5.800000000000001,True,False,False,False,False,False,True,False,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.5027907197793043,-0.8644081744776648
2018-06-01,16.9,9.2,12.7,3.1,11.5,33.5,21.0,42984.86,83,75,2018-06-01T05:00,2018-06-01T19:57,2018-06-01,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,6,June,152,Summer,11.940238888888889,7.699999999999999,True,False,False,False,False,False,True,True,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.5027907197793043,-0.8644081744776648
2018-06-02,17.4,6.9,11.9,0.4,18.4,34.9,20.64,46242.22,82,62,2018-06-02T05:00,2018-06-02T19:53,2018-06-02,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,6,June,153,Summer,12.84506111111111,10.499999999999998,False,False,False,False,False,True,True,True,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.4878471454423119,-0.8729290708206411
2018-06-02,21.6,10.4,15.6,0.0,16.4,45.0,25.29,47449.14,80,64,2018-06-02T04:59,2018-06-02T19:58,2018-06-02,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,6,June,153,Summer,13.180316666666666,11.200000000000001,False,False,False,True,True,True,True,True,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.4878471454423119,-0.8729290708206411
2018-06-03,14.2,7.0,10.1,0.6,21.3,41.4,15.86,28555.94,85,68,2018-06-03T04:59,2018-06-03T19:54,2018-06-03,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,6,June,154,Summer,7.932205555555555,7.199999999999999,False,False,False,True,False,True,True,True,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.47275920928627757,-0.881191653407483
2018-06-03,15.8,10.7,12.9,0.3,18.0,47.5,15.27,21448.99,86,90,2018-06-03T04:59,2018-06-03T19:58,2018-06-03,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,6,June,154,Summer,5.9580527777777785,5.100000000000001,False,False,False,True,False,True,True,False,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.47275920928627757,-0.881191653407483
2018-06-04,12.3,7.2,9.5,0.7,22.5,42.8,15.96,29109.95,83,75,2018-06-04T04:59,2018-06-04T19:55,2018-06-04,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,6,June,155,Summer,8.086097222222222,5.1000000000000005,False,False,False,True,False,True,True,True,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.4575313760742512,-0.8891934772070711
2018-06-04,14.4,10.7,12.2,6.7,16.3,46.4,16.73,32052.05,91,91,2018-06-04T04:59,2018-06-04T19:59,2018-06-04,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,6,June,155,Summer,8.903347222222221,3.700000000000001,True,False,False,True,False,False,True,False,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.4575313760742512,-0.8891934772070711
2018-06-05,10.9,7.1,9.3,2.1,20.7,40.3,11.43,22458.9,86,88,2018-06-05T04:59,2018-06-05T19:55,2018-06-05,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,6,June,156,Summer,6.238583333333334,3.8000000000000007,True,False,False,True,False,False,True,False,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.44216815196707204,-0.8969321743510065
2018-06-05,14.0,10.2,12.2,7.1,14.4,41.4,9.05,10212.33,93,96,2018-06-05T04:58,2018-06-05T20:00,2018-06-05,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,6,June,156,Summer,2.8367583333333335,3.8000000000000007,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.44216815196707204,-0.8969321743510065
2018-06-06,15.7,9.0,11.7,3.5,19.2,36.4,19.63,36960.55,86,76,2018-06-06T04:58,2018-06-06T19:56,2018-06-06,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,6,June,157,Summer,10.266819444444446,6.699999999999999,True,False,False,False,False,False,True,True,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.42667408318992467,-0.9044054548343001
2018-06-06,18.9,11.2,14.8,1.3,15.6,41.8,17.77,31002.59,85,91,2018-06-06T04:58,2018-06-06T20:01,2018-06-06,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,6,June,157,Summer,8.611830555555555,7.699999999999999,True,False,False,True,True,False,True,False,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.42667408318992467,-0.9044054548343001
2018-06-07,13.9,8.3,10.9,3.1,25.7,47.2,10.31,9045.02,90,100,2018-06-07T04:58,2018-06-07T19:57,2018-06-07,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,6,June,158,Summer,2.5125055555555558,5.6,True,False,False,True,False,False,False,False,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.4110537546870351,-0.9116111071930239
2018-06-07,16.0,11.9,13.8,10.5,9.7,26.6,6.44,0.0,93,100,2018-06-07T04:58,2018-06-07T20:01,2018-06-07,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,6,June,158,Summer,0.0,4.1,True,False,False,False,False,False,False,False,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.4110537546870351,-0.9116111071930239
2018-06-08,13.4,7.6,10.3,9.9,21.6,39.2,13.17,23072.47,87,86,2018-06-08T04:58,2018-06-08T19:57,2018-06-08,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,6,June,159,Summer,6.409019444444445,5.800000000000001,True,False,False,False,False,False,True,False,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.3953117887649151,-0.9185469991587165
2018-06-08,15.3,9.4,12.6,8.4,12.4,33.5,11.55,26858.37,88,79,2018-06-08T04:57,2018-06-08T20:02,2018-06-08,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,6,June,159,Summer,7.460658333333333,5.9,True,False,False,False,False,False,True,True,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.3953117887649151,-0.9185469991587165
2018-06-09,13.5,5.5,9.7,4.7,17.9,38.2,21.26,46413.43,82,69,2018-06-09T04:58,2018-06-09T19:58,2018-06-09,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,6,June,160,Summer,12.892619444444444,8.0,True,False,False,False,False,False,True,True,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.37945284372454435,-0.925211078289358
2018-06-09,16.0,8.3,12.1,6.2,12.0,40.7,17.32,31859.42,89,74,2018-06-09T04:57,2018-06-09T20:02,2018-06-09,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,6,June,160,Summer,8.849838888888888,7.699999999999999,True,False,False,True,False,False,True,True,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.37945284372454435,-0.925211078289358
2018-06-10,14.0,7.9,10.4,9.0,24.9,47.5,14.92,30397.69,89,75,2018-06-10T04:58,2018-06-10T19:58,2018-06-10,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,6,June,161,Summer,8.443802777777778,6.1,True,False,False,True,False,False,True,True,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.36348161248290634,-0.9316013725767187
2018-06-10,17.3,11.3,13.4,36.4,17.4,49.3,14.71,29308.42,92,89,2018-06-10T04:57,2018-06-10T20:03,2018-06-10,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,6,June,161,Summer,8.141227777777777,6.0,True,False,False,True,False,False,True,False,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.36348161248290634,-0.9316013725767187
2018-06-11,15.5,8.1,11.2,0.5,20.6,39.2,19.61,38091.39,83,64,2018-06-11T04:57,2018-06-11T19:59,2018-06-11,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,6,June,162,Summer,10.580941666666666,7.4,False,False,False,False,False,True,True,True,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.3474028211842774,-0.9377159910299093
2018-06-11,18.5,12.0,14.8,1.4,17.5,47.9,20.12,47188.98,86,73,2018-06-11T04:57,2018-06-11T20:03,2018-06-11,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,6,June,162,Summer,13.10805,6.5,True,False,False,True,True,False,True,True,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.3474028211842774,-0.9377159910299093
2018-06-12,17.6,9.3,13.2,0.4,18.3,36.4,21.66,42134.55,84,61,2018-06-12T04:57,2018-06-12T19:59,2018-06-12,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,6,June,163,Summer,11.704041666666667,8.3,False,False,False,False,False,True,True,True,0,0,Not suitable,Not OK,1.2246467991473532e-16,-1.0,0.3312212278016865,-0.9435531242349544
2018-06-12,20.9,12.7,16.7,0.1,13.7,38.2,22.43,47958.61,82,64,2018-06-12T04:57,2018-06-12T20:04,2018-06-12,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,6,June,163,Summer,13.32183611111111,8.2,False,False,False,False,True,True,True,True,1,1,Suitable,OK,1.2246467991473532e-16,-1.0,0.3312212278016865,-0.9435531242349544
2018-06-13,19.4,9.2,14.4,0.0,14.8,30.2,30.13,47820.18,74,70,2018-06-13T04:57,2018-06-13T20:00,2018-06-13,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,6,June,164,Summer,13.283383333333333,10.2,False,False,False,False,True,True,True,True,1,1,Suitable,OK,1.2246467991473532e-16,-1.0,0.31494162072895193,-0.9491110448902284
2018-06-13,23.6,10.7,17.1,0.0,10.0,31.3,28.17,49439.16,73,51,2018-06-13T04:57,2018-06-13T20:04,2018-06-13,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,6,June,164,Summer,13.7331,12.900000000000002,False,False,False,False,True,True,True,True,1,1,Suitable,OK,1.2246467991473532e-16,-1.0,0.31494162072895193,-0.9491110448902284
2018-06-14,21.1,10.0,15.8,0.0,14.5,31.0,29.96,49646.19,68,58,2018-06-14T04:57,2018-06-14T20:00,2018-06-14,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,6,June,165,Summer,13.790608333333333,11.100000000000001,False,False,False,False,True,True,True,True,1,1,Suitable,OK,1.2246467991473532e-16,-1.0,0.2985688173637202,-0.9543881083175908
2018-06-14,25.4,11.9,18.6,0.0,8.5,23.8,29.59,50028.04,73,44,2018-06-14T04:57,2018-06-14T20:05,2018-06-14,VILA_REAL,41.301,-7.744,raw_VILA_REAL.csv,Vila Real,2018,6,June,165,Summer,13.896677777777779,13.499999999999998,False,False,False,False,True,True,True,True,1,1,Suitable,OK,1.2246467991473532e-16,-1.0,0.2985688173637202,-0.9543881083175908
2018-06-15,21.7,12.4,17.2,0.0,18.8,34.9,29.99,49652.87,79,6,2018-06-15T04:57,2018-06-15T20:01,2018-06-15,GUARDA,40.537,-7.268,raw_GUARDA.csv,Guarda,2018,6,June,166,Summer,13.79246388888889,9.299999999999999,False,False,False,False,True,True,True,True,1,1,Suitable,OK,1.2246467991473532e-16,-1.0,0.2821076626819194,-0.9593827529490743
